age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,age_group
35,admin.,single,3,0,170,0,0,unknown,12,7,0.0,1,-1,0,unknown,0,25-50yrs
29,management,single,2,0,-105,1,0,unknown,27,5,0.0,3,-1,0,unknown,0,25-50yrs
53,blue-collar,single,2,0,2430,1,1,cellular,19,11,0.02,2,145,3,failure,0,above 50yrs
30,student,single,3,0,7513,0,0,cellular,11,8,0.07,2,-1,0,unknown,0,25-50yrs
39,admin.,single,2,0,782,1,0,cellular,2,6,0.05,2,28,15,failure,0,25-50yrs
31,admin.,single,2,0,626,1,0,unknown,21,5,0.06,1,-1,0,unknown,0,25-50yrs
31,admin.,single,2,0,680,1,0,unknown,23,5,0.04,1,-1,0,unknown,0,25-50yrs
34,entrepreneur,married,1,0,0,1,0,cellular,21,7,0.04,3,-1,0,unknown,0,25-50yrs
38,technician,married,2,0,751,1,0,cellular,3,4,0.03,1,-1,0,unknown,0,25-50yrs
37,blue-collar,single,2,0,5818,0,0,unknown,17,6,0.18,2,-1,0,unknown,0,25-50yrs
60,admin.,divorced,2,0,3020,1,0,unknown,15,5,0.04,1,-1,0,unknown,0,above 50yrs
42,self-employed,married,3,0,6383,0,0,cellular,27,8,0.03,5,-1,0,unknown,0,25-50yrs
42,blue-collar,married,1,0,201,1,0,cellular,11,8,0.07,1,103,3,success,1,25-50yrs
37,unemployed,married,2,0,86,0,0,cellular,29,1,0.4,1,-1,0,unknown,0,25-50yrs
28,management,married,3,0,82,1,1,unknown,16,5,0.06,1,-1,0,unknown,0,25-50yrs
58,entrepreneur,married,2,0,3,0,0,unknown,19,6,0.05,5,-1,0,unknown,0,above 50yrs
50,retired,married,1,0,14,0,1,telephone,23,7,0.02,4,-1,0,unknown,0,25-50yrs
43,management,married,2,0,-213,0,1,telephone,7,7,0.15,2,-1,0,unknown,0,25-50yrs
75,retired,married,1,0,5491,0,0,telephone,28,7,0.07,6,-1,0,unknown,0,above 50yrs
31,management,single,3,0,-429,1,1,unknown,27,5,0.06,1,-1,0,unknown,0,25-50yrs
48,services,single,1,0,-139,0,0,cellular,13,5,0.02,2,-1,0,unknown,0,25-50yrs
43,management,married,3,0,2,0,1,cellular,20,8,0.13,2,-1,0,unknown,0,25-50yrs
39,management,married,3,0,2763,1,0,unknown,2,6,0.15,2,-1,0,unknown,1,25-50yrs
56,housemaid,married,1,0,605,0,0,cellular,19,8,0.06,6,-1,0,unknown,0,above 50yrs
39,blue-collar,married,2,0,462,1,0,cellular,13,5,0.16,1,-1,0,unknown,1,25-50yrs
50,admin.,married,2,0,1241,1,1,telephone,17,11,0.01,2,-1,0,unknown,0,25-50yrs
58,retired,married,1,0,1,0,0,cellular,26,8,0.03,4,-1,0,unknown,0,above 50yrs
59,housemaid,married,1,0,0,1,0,cellular,22,7,0.05,2,-1,0,unknown,0,above 50yrs
57,management,married,1,0,6900,0,0,cellular,23,10,0.07,4,185,2,failure,1,above 50yrs
52,retired,married,2,0,1956,0,0,unknown,6,6,0.11,2,-1,0,unknown,0,above 50yrs
44,unemployed,married,2,0,0,0,0,cellular,21,11,0.05,4,-1,0,unknown,0,25-50yrs
74,retired,married,1,0,1413,0,0,cellular,25,2,0.11,2,-1,0,unknown,1,above 50yrs
47,services,divorced,2,0,0,0,0,cellular,28,1,0.06,1,-1,0,unknown,0,25-50yrs
33,admin.,single,2,0,1277,1,0,cellular,18,5,0.23,1,-1,0,unknown,1,25-50yrs
56,entrepreneur,divorced,1,0,29,0,0,cellular,29,1,0.01,2,227,1,failure,0,above 50yrs
23,admin.,single,3,0,0,0,0,cellular,5,3,0.05,2,-1,0,unknown,0,under 25yrs
30,entrepreneur,married,3,0,366,0,0,cellular,13,8,0.02,6,-1,0,unknown,0,25-50yrs
58,self-employed,married,3,0,5810,0,0,cellular,12,3,0.04,1,-1,0,unknown,1,above 50yrs
34,management,divorced,2,0,291,0,0,cellular,7,8,0.03,2,-1,0,unknown,0,25-50yrs
35,technician,divorced,2,0,0,0,0,cellular,24,7,0.07,2,-1,0,unknown,0,25-50yrs
35,entrepreneur,married,3,0,-31,1,0,cellular,21,11,0.05,2,-1,0,unknown,0,25-50yrs
38,technician,divorced,3,0,304,1,0,cellular,20,4,0.0,2,-1,0,unknown,0,25-50yrs
33,self-employed,divorced,3,0,454,0,1,cellular,18,11,0.04,1,-1,0,unknown,0,25-50yrs
45,blue-collar,married,1,0,-455,1,1,cellular,31,7,0.04,2,-1,0,unknown,0,25-50yrs
28,unemployed,married,3,0,482,0,0,cellular,25,5,0.03,1,-1,0,unknown,1,25-50yrs
23,technician,single,2,0,598,0,0,cellular,30,4,0.05,1,-1,0,unknown,0,under 25yrs
34,entrepreneur,married,3,0,4028,0,0,cellular,19,11,0.03,1,-1,0,unknown,0,25-50yrs
50,entrepreneur,divorced,3,0,541,0,0,cellular,18,11,0.06,1,-1,0,unknown,0,25-50yrs
52,blue-collar,married,1,0,-133,0,0,unknown,5,6,0.03,2,-1,0,unknown,0,above 50yrs
35,admin.,single,2,0,6554,0,0,cellular,29,7,0.06,1,-1,0,unknown,0,25-50yrs
43,management,married,3,0,-194,0,0,cellular,4,2,0.02,1,-1,0,unknown,0,25-50yrs
25,student,single,3,0,253,0,0,cellular,4,5,0.17,1,-1,0,unknown,1,under 25yrs
53,blue-collar,married,2,0,813,1,0,unknown,21,5,0.01,16,-1,0,unknown,0,above 50yrs
32,blue-collar,single,2,0,-84,1,0,cellular,11,5,0.12,1,-1,0,unknown,0,25-50yrs
34,blue-collar,divorced,2,0,176,1,0,cellular,15,5,0.02,1,368,5,failure,0,25-50yrs
53,management,married,3,0,4928,1,0,unknown,15,5,0.2,7,-1,0,unknown,0,above 50yrs
48,services,married,2,0,300,0,0,cellular,14,8,0.1,4,-1,0,unknown,0,25-50yrs
39,services,married,1,0,1951,1,0,unknown,23,5,0.06,2,-1,0,unknown,0,25-50yrs
33,management,married,3,0,982,0,0,unknown,4,6,0.2,17,-1,0,unknown,0,25-50yrs
65,retired,divorced,1,0,1840,0,0,cellular,1,6,0.11,2,188,5,failure,0,above 50yrs
31,blue-collar,married,2,0,492,1,0,cellular,6,2,0.03,1,-1,0,unknown,0,25-50yrs
51,technician,married,2,0,8863,0,0,cellular,19,11,0.12,2,-1,0,unknown,0,above 50yrs
30,student,single,0,0,1232,1,0,unknown,6,6,0.01,4,-1,0,unknown,0,25-50yrs
60,retired,married,2,1,0,0,0,cellular,19,8,0.09,2,-1,0,unknown,0,above 50yrs
29,housemaid,single,3,0,19,0,0,cellular,3,12,0.08,1,230,1,success,1,25-50yrs
30,management,married,3,0,8623,0,0,cellular,8,4,0.05,3,-1,0,unknown,0,25-50yrs
62,retired,married,2,0,1495,0,0,cellular,13,10,0.25,1,57,2,success,1,above 50yrs
75,retired,married,3,0,2991,0,0,cellular,22,4,0.07,1,-1,0,unknown,1,above 50yrs
37,services,divorced,2,0,49,1,0,unknown,16,5,0.17,2,-1,0,unknown,1,25-50yrs
31,technician,married,2,0,367,1,0,cellular,8,8,0.14,3,-1,0,unknown,0,25-50yrs
33,admin.,single,2,0,0,1,0,unknown,2,6,0.01,2,-1,0,unknown,0,25-50yrs
38,housemaid,married,1,0,3577,0,0,unknown,6,6,0.05,2,-1,0,unknown,0,25-50yrs
40,admin.,married,2,0,1011,1,0,cellular,8,7,0.04,12,-1,0,unknown,0,25-50yrs
37,services,married,2,0,1543,1,0,cellular,12,5,0.13,4,85,2,success,0,25-50yrs
33,admin.,married,2,0,1158,1,0,cellular,20,4,0.01,2,-1,0,unknown,0,25-50yrs
31,unemployed,married,2,0,6,0,0,cellular,4,6,0.03,4,-1,0,unknown,1,25-50yrs
27,management,married,3,0,2729,1,0,cellular,24,7,0.06,2,-1,0,unknown,0,25-50yrs
51,admin.,divorced,2,0,228,1,0,unknown,6,5,0.04,1,-1,0,unknown,0,above 50yrs
27,admin.,single,2,0,-550,1,0,cellular,9,2,0.05,3,195,15,other,0,25-50yrs
31,admin.,married,2,0,713,1,0,cellular,20,11,0.1,1,-1,0,unknown,0,25-50yrs
32,services,married,2,0,1397,1,0,cellular,21,11,0.06,3,-1,0,unknown,0,25-50yrs
36,services,married,2,0,394,0,0,cellular,5,8,0.09,1,-1,0,unknown,1,25-50yrs
52,blue-collar,married,2,0,580,0,0,cellular,21,11,0.27,2,-1,0,unknown,1,above 50yrs
36,blue-collar,married,2,0,330,1,0,cellular,13,5,0.22,2,-1,0,unknown,0,25-50yrs
36,management,married,3,0,2813,1,0,cellular,7,8,0.02,3,-1,0,unknown,0,25-50yrs
56,technician,married,2,0,4063,0,1,telephone,28,7,0.01,4,-1,0,unknown,0,above 50yrs
55,services,married,1,0,-747,1,0,cellular,15,5,0.07,7,-1,0,unknown,0,above 50yrs
47,admin.,married,2,0,520,0,0,telephone,9,2,0.0,6,-1,0,unknown,0,25-50yrs
50,technician,married,2,0,1518,0,1,cellular,31,7,0.09,2,-1,0,unknown,0,25-50yrs
47,unemployed,married,1,0,168,1,0,telephone,30,1,0.02,1,241,1,other,0,25-50yrs
41,management,single,3,0,120,0,1,cellular,24,3,0.02,1,49,3,other,0,25-50yrs
59,management,married,3,0,1831,0,0,cellular,17,2,0.03,1,92,1,failure,0,above 50yrs
37,management,married,3,0,7100,0,0,cellular,20,11,0.21,2,-1,0,unknown,0,25-50yrs
48,technician,divorced,2,0,164,1,0,unknown,12,5,0.04,2,-1,0,unknown,0,25-50yrs
31,management,married,2,0,-329,1,0,cellular,8,7,0.03,3,-1,0,unknown,0,25-50yrs
31,services,divorced,2,0,1016,1,0,cellular,6,5,0.01,1,342,1,failure,0,25-50yrs
33,management,single,3,0,215,1,0,cellular,28,1,0.04,1,-1,0,unknown,0,25-50yrs
32,services,married,2,0,99,1,0,cellular,13,5,0.04,3,-1,0,unknown,0,25-50yrs
30,management,single,3,0,1191,0,0,cellular,11,8,0.11,4,-1,0,unknown,0,25-50yrs
35,retired,married,1,0,329,0,1,cellular,8,7,0.14,3,-1,0,unknown,0,25-50yrs
55,self-employed,married,3,0,1810,1,0,cellular,13,5,0.08,1,-1,0,unknown,0,above 50yrs
37,blue-collar,married,2,0,590,1,0,cellular,17,4,0.01,1,343,2,failure,0,25-50yrs
43,entrepreneur,married,2,0,556,1,0,cellular,17,7,0.09,1,-1,0,unknown,0,25-50yrs
55,technician,married,2,0,303,0,1,cellular,13,8,0.07,2,-1,0,unknown,0,above 50yrs
35,technician,married,2,0,587,0,1,cellular,21,11,0.01,8,126,5,other,0,25-50yrs
27,services,married,2,0,199,0,0,cellular,4,2,0.03,2,195,6,failure,0,25-50yrs
37,technician,single,3,0,197,0,0,cellular,16,11,0.05,1,200,1,success,1,25-50yrs
37,technician,single,3,0,-487,1,0,cellular,12,5,0.1,1,260,5,other,0,25-50yrs
31,blue-collar,single,1,0,2369,1,1,cellular,20,11,0.13,2,-1,0,unknown,0,25-50yrs
33,unemployed,single,0,0,170,1,0,unknown,3,6,0.09,1,-1,0,unknown,0,25-50yrs
30,management,single,3,0,60,0,0,cellular,27,8,0.02,3,-1,0,unknown,0,25-50yrs
32,management,single,3,0,1,0,0,cellular,20,8,0.03,5,-1,0,unknown,0,25-50yrs
35,technician,single,2,0,391,0,0,cellular,21,11,0.04,1,-1,0,unknown,0,25-50yrs
48,entrepreneur,married,1,0,3705,1,0,unknown,15,5,0.04,2,-1,0,unknown,0,25-50yrs
25,services,single,2,0,199,0,0,cellular,16,8,0.03,2,95,3,other,0,under 25yrs
41,blue-collar,married,1,0,1654,1,0,unknown,14,5,0.01,1,-1,0,unknown,0,25-50yrs
37,technician,single,2,0,-59,1,0,cellular,22,7,0.02,1,-1,0,unknown,0,25-50yrs
36,unemployed,divorced,3,0,734,0,0,cellular,19,8,0.08,2,-1,0,unknown,0,25-50yrs
40,housemaid,divorced,2,0,1194,1,0,cellular,12,5,0.14,1,173,2,failure,0,25-50yrs
69,retired,divorced,2,0,4572,0,0,cellular,27,1,0.05,2,92,3,success,0,above 50yrs
30,technician,divorced,3,0,317,1,0,cellular,25,7,0.02,5,-1,0,unknown,0,25-50yrs
37,unemployed,single,3,0,1032,0,0,telephone,4,2,0.02,1,-1,0,unknown,0,25-50yrs
47,admin.,married,2,0,257,1,0,unknown,15,5,0.13,11,-1,0,unknown,0,25-50yrs
39,admin.,single,2,0,782,1,0,cellular,5,5,0.15,4,47,11,other,0,25-50yrs
44,technician,married,2,0,310,1,0,cellular,6,2,0.06,1,253,1,failure,0,25-50yrs
35,self-employed,married,3,0,1250,1,0,cellular,2,4,0.1,1,136,1,other,0,25-50yrs
55,admin.,married,2,0,8304,0,0,cellular,1,9,0.05,1,92,1,success,1,above 50yrs
53,entrepreneur,married,3,0,2884,1,0,unknown,16,5,0.05,4,-1,0,unknown,0,above 50yrs
50,entrepreneur,married,3,0,2198,0,0,unknown,16,6,0.05,6,-1,0,unknown,0,25-50yrs
43,technician,married,2,0,533,1,0,cellular,31,7,0.06,2,-1,0,unknown,0,25-50yrs
36,blue-collar,married,1,0,828,0,0,cellular,13,5,0.42,1,345,8,failure,1,25-50yrs
28,blue-collar,single,2,0,524,1,0,cellular,6,5,0.15,2,-1,0,unknown,1,25-50yrs
48,services,single,2,1,-470,1,0,cellular,23,7,0.15,11,-1,0,unknown,0,25-50yrs
41,technician,single,2,0,-41,1,1,cellular,3,4,0.04,1,-1,0,unknown,0,25-50yrs
40,technician,single,2,0,591,0,1,cellular,14,8,0.02,6,-1,0,unknown,0,25-50yrs
53,management,married,3,0,2094,0,1,cellular,27,8,0.03,6,-1,0,unknown,0,above 50yrs
55,retired,married,2,0,3948,0,0,cellular,19,11,0.04,1,170,2,failure,0,above 50yrs
42,technician,married,2,0,3082,0,0,cellular,11,9,0.08,1,-1,0,unknown,1,25-50yrs
28,management,single,3,0,4937,1,0,telephone,13,5,0.12,3,-1,0,unknown,0,25-50yrs
46,blue-collar,married,1,0,0,1,1,unknown,8,5,0.11,3,-1,0,unknown,0,25-50yrs
44,entrepreneur,married,3,0,1631,1,0,cellular,17,11,0.02,1,195,2,failure,0,25-50yrs
39,management,married,3,0,285,1,0,cellular,15,7,0.23,3,-1,0,unknown,1,25-50yrs
45,services,married,2,0,38,1,0,cellular,6,8,0.09,3,-1,0,unknown,0,25-50yrs
67,retired,married,0,0,2540,0,0,telephone,14,9,0.08,3,92,9,success,1,above 50yrs
34,blue-collar,married,1,0,1217,1,0,cellular,20,4,0.04,2,328,3,failure,0,25-50yrs
36,admin.,single,2,0,0,1,1,cellular,21,11,0.03,1,189,1,failure,0,25-50yrs
29,technician,single,2,0,6911,0,0,unknown,14,5,0.09,5,-1,0,unknown,0,25-50yrs
33,management,married,3,0,184,0,0,cellular,5,2,0.03,1,-1,0,unknown,0,25-50yrs
34,blue-collar,single,2,0,1423,1,0,cellular,21,11,0.02,2,-1,0,unknown,0,25-50yrs
37,blue-collar,married,2,0,16727,1,0,cellular,20,4,0.04,2,-1,0,unknown,0,25-50yrs
33,technician,divorced,2,0,140,1,0,unknown,5,5,0.06,1,-1,0,unknown,0,25-50yrs
42,blue-collar,married,2,0,1449,1,0,cellular,11,5,0.05,1,173,1,failure,0,25-50yrs
38,admin.,single,2,0,3823,0,0,unknown,6,6,0.02,5,-1,0,unknown,0,25-50yrs
34,management,single,3,0,1396,1,0,cellular,17,7,0.18,1,-1,0,unknown,0,25-50yrs
28,blue-collar,married,2,0,379,0,1,cellular,17,7,0.05,1,-1,0,unknown,0,25-50yrs
42,management,married,3,0,1275,1,1,cellular,21,11,0.26,5,-1,0,unknown,1,25-50yrs
51,unemployed,married,2,0,425,1,0,unknown,14,5,0.08,14,-1,0,unknown,0,above 50yrs
40,management,married,3,0,-495,0,1,cellular,29,7,0.08,2,-1,0,unknown,0,25-50yrs
49,management,married,3,0,0,1,0,cellular,18,11,0.03,1,-1,0,unknown,0,25-50yrs
58,management,married,3,0,2360,0,0,unknown,15,5,0.05,3,-1,0,unknown,0,above 50yrs
31,unemployed,single,3,0,133,1,0,unknown,9,5,0.13,2,-1,0,unknown,0,25-50yrs
33,services,married,2,0,554,1,0,cellular,29,1,0.05,2,258,1,other,0,25-50yrs
69,retired,married,0,0,426,0,0,telephone,9,3,0.06,1,90,1,success,1,above 50yrs
25,management,single,3,0,155,1,0,telephone,28,7,0.05,3,-1,0,unknown,0,under 25yrs
36,services,married,2,0,981,0,0,unknown,16,6,0.3,1,-1,0,unknown,1,25-50yrs
57,housemaid,married,2,0,992,0,0,unknown,9,6,0.09,3,-1,0,unknown,0,above 50yrs
44,technician,divorced,2,0,1196,1,0,unknown,27,5,0.06,1,-1,0,unknown,0,25-50yrs
54,technician,divorced,0,0,1725,0,0,unknown,16,6,0.06,3,-1,0,unknown,0,above 50yrs
38,blue-collar,married,1,0,0,1,1,unknown,20,5,0.05,2,-1,0,unknown,0,25-50yrs
35,management,single,3,0,0,0,0,cellular,21,8,0.05,8,-1,0,unknown,0,25-50yrs
42,management,married,0,0,1519,0,0,cellular,19,10,0.06,1,92,1,success,1,25-50yrs
37,technician,married,2,0,827,1,1,cellular,26,8,0.02,16,-1,0,unknown,0,25-50yrs
38,unemployed,single,2,0,0,0,0,cellular,27,8,0.01,3,-1,0,unknown,0,25-50yrs
32,services,married,2,0,1464,1,0,unknown,3,6,0.05,1,-1,0,unknown,0,25-50yrs
35,blue-collar,divorced,1,0,289,1,0,cellular,13,5,0.08,1,-1,0,unknown,0,25-50yrs
53,management,married,2,0,2895,1,0,unknown,29,5,0.02,1,-1,0,unknown,0,above 50yrs
44,blue-collar,married,2,0,-54,1,1,unknown,26,5,0.12,1,-1,0,unknown,0,25-50yrs
38,technician,single,3,0,221,0,0,cellular,20,8,0.02,3,-1,0,unknown,0,25-50yrs
32,management,married,3,0,1041,1,0,cellular,18,5,0.16,2,-1,0,unknown,0,25-50yrs
48,housemaid,married,1,0,469,0,0,cellular,14,8,0.03,2,-1,0,unknown,0,25-50yrs
58,retired,divorced,3,0,1321,0,0,telephone,29,7,0.04,6,-1,0,unknown,0,above 50yrs
33,management,married,3,0,0,1,0,cellular,5,5,0.08,1,365,1,failure,0,25-50yrs
33,management,single,3,0,54,0,0,unknown,7,5,0.07,2,-1,0,unknown,0,25-50yrs
42,housemaid,divorced,2,0,1406,1,0,cellular,22,7,0.05,1,-1,0,unknown,0,25-50yrs
30,admin.,single,3,0,613,0,0,cellular,1,10,0.06,1,-1,0,unknown,0,25-50yrs
32,management,single,3,0,3097,1,0,cellular,20,11,0.05,1,-1,0,unknown,0,25-50yrs
79,retired,married,2,0,8304,0,0,telephone,9,3,0.08,9,-1,0,unknown,1,above 50yrs
35,services,married,2,0,-50,0,0,cellular,2,2,0.02,1,-1,0,unknown,0,25-50yrs
36,blue-collar,single,2,0,151,1,0,cellular,11,5,0.09,1,-1,0,unknown,0,25-50yrs
28,management,single,3,0,6817,1,0,cellular,4,2,0.04,4,-1,0,unknown,0,25-50yrs
52,blue-collar,married,1,0,2977,0,0,cellular,18,8,0.08,5,-1,0,unknown,0,above 50yrs
25,management,single,3,0,565,1,0,cellular,9,4,0.05,1,-1,0,unknown,0,under 25yrs
43,management,single,3,0,1806,1,0,cellular,12,8,0.04,2,-1,0,unknown,0,25-50yrs
60,technician,divorced,2,0,615,1,0,cellular,29,1,0.04,1,-1,0,unknown,0,above 50yrs
39,services,married,2,0,1179,0,0,cellular,25,5,0.08,1,-1,0,unknown,1,25-50yrs
37,self-employed,married,2,0,2260,1,0,unknown,30,5,0.1,3,-1,0,unknown,0,25-50yrs
35,management,married,3,1,8,1,0,cellular,22,7,0.02,3,-1,0,unknown,0,25-50yrs
55,technician,divorced,3,0,264,1,0,unknown,30,5,0.01,2,-1,0,unknown,0,above 50yrs
34,technician,single,3,0,332,0,0,cellular,18,8,0.02,7,-1,0,unknown,0,25-50yrs
30,admin.,married,0,0,4,1,0,cellular,29,7,0.05,21,-1,0,unknown,0,25-50yrs
59,retired,married,1,0,1390,0,1,cellular,6,8,0.04,2,-1,0,unknown,0,above 50yrs
32,blue-collar,single,1,0,181,1,0,cellular,6,5,0.02,1,-1,0,unknown,0,25-50yrs
33,blue-collar,divorced,2,0,176,1,0,unknown,12,5,0.04,5,-1,0,unknown,0,25-50yrs
27,management,married,3,0,54,1,1,cellular,7,7,0.02,1,-1,0,unknown,0,25-50yrs
42,technician,married,0,0,254,1,0,cellular,9,4,0.07,1,336,1,failure,0,25-50yrs
25,management,single,3,0,137,1,0,cellular,24,7,0.08,3,-1,0,unknown,0,under 25yrs
29,services,single,2,0,20,1,0,unknown,15,5,0.12,1,-1,0,unknown,0,25-50yrs
60,admin.,single,2,0,3916,0,0,unknown,18,6,0.0,5,-1,0,unknown,0,above 50yrs
47,admin.,divorced,2,0,162,1,0,unknown,9,5,0.06,4,-1,0,unknown,0,25-50yrs
32,services,divorced,2,0,454,1,0,cellular,18,7,0.27,1,-1,0,unknown,1,25-50yrs
39,blue-collar,married,2,0,1165,1,0,cellular,20,4,0.1,1,-1,0,unknown,0,25-50yrs
34,technician,married,3,0,691,1,1,unknown,2,6,0.02,1,-1,0,unknown,0,25-50yrs
35,services,married,2,0,0,0,0,unknown,30,5,0.04,9,-1,0,unknown,0,25-50yrs
31,management,divorced,2,0,0,1,0,cellular,15,7,0.06,7,-1,0,unknown,0,25-50yrs
29,student,single,2,0,1377,1,0,cellular,3,8,0.07,1,446,2,success,1,25-50yrs
34,management,single,2,0,1995,1,0,cellular,20,11,0.04,2,-1,0,unknown,0,25-50yrs
58,management,divorced,3,0,5701,0,0,cellular,30,4,0.1,1,87,1,success,1,above 50yrs
26,management,single,3,0,1370,0,0,cellular,25,3,0.06,1,295,1,other,0,25-50yrs
31,management,married,3,0,607,0,0,cellular,27,8,0.06,5,-1,0,unknown,0,25-50yrs
32,technician,single,3,0,2626,1,1,cellular,7,5,0.06,2,351,2,other,0,25-50yrs
32,technician,married,2,0,56,1,0,cellular,8,5,0.04,1,359,5,other,0,25-50yrs
51,technician,divorced,3,0,4596,0,0,cellular,8,8,0.09,5,-1,0,unknown,0,above 50yrs
31,admin.,married,2,0,2304,1,0,cellular,20,11,0.07,2,-1,0,unknown,0,25-50yrs
57,technician,divorced,2,0,470,0,0,cellular,5,8,0.13,3,-1,0,unknown,1,above 50yrs
60,retired,married,2,0,926,1,0,unknown,13,5,0.08,2,-1,0,unknown,0,above 50yrs
33,management,divorced,3,0,0,1,0,cellular,8,5,0.06,2,-1,0,unknown,0,25-50yrs
47,management,married,3,0,4386,1,0,telephone,23,7,0.01,1,-1,0,unknown,0,25-50yrs
35,unemployed,married,3,0,226,0,0,unknown,27,5,0.09,5,-1,0,unknown,0,25-50yrs
58,technician,married,2,0,116,0,0,unknown,16,6,0.16,3,-1,0,unknown,0,above 50yrs
47,blue-collar,married,1,0,3451,0,1,cellular,21,11,0.03,2,-1,0,unknown,0,25-50yrs
33,services,married,2,0,360,1,0,cellular,29,1,0.03,1,185,13,other,0,25-50yrs
40,management,married,3,0,143,0,0,cellular,13,8,0.23,6,-1,0,unknown,0,25-50yrs
36,admin.,married,2,0,402,1,0,unknown,14,5,0.13,2,-1,0,unknown,0,25-50yrs
30,blue-collar,married,2,0,360,1,1,unknown,2,6,0.07,1,-1,0,unknown,0,25-50yrs
49,blue-collar,married,2,0,16,1,0,unknown,16,5,0.05,11,-1,0,unknown,0,25-50yrs
36,technician,married,2,0,5521,0,0,unknown,6,6,0.02,1,-1,0,unknown,0,25-50yrs
31,blue-collar,married,2,0,33,0,0,unknown,4,7,0.05,2,-1,0,unknown,0,25-50yrs
25,student,single,2,0,304,0,0,cellular,30,11,0.04,1,188,2,success,0,under 25yrs
37,admin.,single,1,0,91,1,0,cellular,4,2,0.08,2,273,2,failure,0,25-50yrs
39,admin.,divorced,2,0,765,0,0,unknown,9,6,0.04,3,-1,0,unknown,0,25-50yrs
28,student,single,3,0,385,1,0,telephone,18,5,0.06,5,-1,0,unknown,0,25-50yrs
30,admin.,married,2,0,46,1,0,unknown,6,5,0.03,2,-1,0,unknown,0,25-50yrs
39,services,married,2,0,64,0,0,cellular,29,7,0.03,3,-1,0,unknown,0,25-50yrs
55,management,married,2,0,8592,0,0,unknown,9,6,0.07,1,-1,0,unknown,0,above 50yrs
31,unemployed,married,2,0,3242,0,0,unknown,25,6,0.08,2,-1,0,unknown,0,25-50yrs
38,services,married,2,0,304,0,1,unknown,3,7,0.04,1,-1,0,unknown,0,25-50yrs
56,admin.,married,2,0,346,1,1,unknown,30,5,0.01,3,-1,0,unknown,0,above 50yrs
46,technician,married,1,0,-171,1,0,unknown,26,5,0.04,1,-1,0,unknown,0,25-50yrs
46,management,married,3,0,-267,0,0,unknown,23,5,0.07,3,-1,0,unknown,0,25-50yrs
41,technician,single,2,0,169,1,0,cellular,12,5,0.03,2,-1,0,unknown,0,25-50yrs
24,student,single,3,0,235,0,0,cellular,9,11,0.03,1,-1,0,unknown,1,under 25yrs
43,management,divorced,2,0,130,1,0,unknown,5,6,0.02,3,-1,0,unknown,0,25-50yrs
30,student,single,2,0,48,0,0,cellular,25,2,0.06,1,191,2,success,1,25-50yrs
29,blue-collar,married,2,0,2776,1,0,unknown,27,5,0.06,1,-1,0,unknown,0,25-50yrs
53,services,married,3,0,-3,0,0,cellular,8,8,0.04,2,-1,0,unknown,0,above 50yrs
34,blue-collar,married,2,0,2994,1,0,cellular,15,5,0.1,1,176,1,failure,0,25-50yrs
29,management,single,3,0,2955,0,0,cellular,29,4,0.06,2,-1,0,unknown,1,25-50yrs
51,unemployed,married,2,0,7464,0,0,cellular,20,11,0.05,2,-1,0,unknown,0,above 50yrs
40,admin.,married,2,0,2574,1,0,cellular,15,5,0.12,1,176,1,failure,1,25-50yrs
29,management,single,3,0,765,0,0,cellular,16,11,0.07,1,-1,0,unknown,1,25-50yrs
53,technician,married,1,0,6181,0,0,cellular,14,7,0.23,2,209,3,other,1,above 50yrs
35,blue-collar,married,2,0,0,1,1,unknown,29,5,0.15,1,-1,0,unknown,1,25-50yrs
59,technician,married,2,0,116,0,0,cellular,12,8,0.11,4,422,3,failure,1,above 50yrs
47,blue-collar,married,1,0,273,1,0,cellular,21,7,0.03,3,-1,0,unknown,0,25-50yrs
44,technician,married,2,0,2857,0,0,cellular,5,8,0.09,2,-1,0,unknown,0,25-50yrs
55,housemaid,married,1,0,1870,0,0,unknown,6,6,0.04,1,-1,0,unknown,0,above 50yrs
36,technician,single,3,0,162,1,0,unknown,20,5,0.06,2,-1,0,unknown,0,25-50yrs
41,technician,married,2,0,248,0,0,cellular,20,8,0.04,2,-1,0,unknown,0,25-50yrs
33,management,married,3,0,663,1,0,cellular,7,4,0.11,1,243,4,failure,0,25-50yrs
45,retired,married,1,0,-24,0,0,cellular,10,7,0.05,5,-1,0,unknown,0,25-50yrs
27,technician,single,2,0,16,0,0,unknown,19,5,0.05,1,-1,0,unknown,0,25-50yrs
34,blue-collar,married,1,0,7673,1,0,cellular,18,11,0.04,1,-1,0,unknown,0,25-50yrs
30,management,single,3,0,4319,1,0,cellular,19,11,0.04,1,-1,0,unknown,0,25-50yrs
46,management,single,3,0,2278,0,0,cellular,12,8,0.06,5,-1,0,unknown,0,25-50yrs
57,technician,married,2,0,363,0,0,cellular,25,6,0.05,6,-1,0,unknown,0,above 50yrs
40,management,divorced,2,0,1148,1,0,cellular,11,8,0.03,2,-1,0,unknown,0,25-50yrs
32,blue-collar,divorced,2,0,91,1,0,cellular,15,5,0.03,2,351,12,other,0,25-50yrs
40,admin.,married,2,0,260,1,0,cellular,13,5,0.08,1,181,5,success,1,25-50yrs
27,student,single,2,0,2245,0,0,cellular,18,1,0.05,1,-1,0,unknown,0,25-50yrs
52,management,married,2,0,4096,1,0,unknown,4,6,0.06,4,-1,0,unknown,0,above 50yrs
